company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
에스투더블유,2025-09-19,1803635,488280,20250909000313,[발행조건확정]증권신고서(지분증권),general,24.05,34.65,29.35,11400.0,13200.0,12300.0,13200.0,0.0732,,,19.36,PER,17399.0,11058366.0,1580000.0,20856000000.0,24.05,34.65,29.35,코스닥,0.0,0.0,4.0,ok,444263.0,24.1336,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,IT서비스,"동사는 AI 빅데이터 분석 기반의 데이터 인텔리전스 기업으로, 비정형 데이터를 수집하고 AI 알고리즘으로 분석하여 데이터 간 상관관계를 도출함. 멀티도메인 데이터 교차분석을 통해 국방, 기업보안, 산업 AI 분야에서 국제적으로 솔루션을 공급하고 있음. 도메인 특화 언어모델과 교차분석 기술로 AI Agent 구축을 목표로 하며, 산업을 금융과 공공 등으로 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=488280,2026-06-09T18:54:15,ok,0,0,1,1,0,0,0,0,0,1,0,0,0,0
에이럭스,2024-11-01,1641600,475580,20241021000237,[발행조건확정]증권신고서(지분증권),general,13.41,26.24,19.825,11500.0,13500.0,12500.0,16000.0,0.28,4169.567,41.6957,51.56,PER,15591.0,13789430.0,1500000.0,24000000000.0,13.41,26.24,19.825,코스닥,0.0,0.0,5.0,ok,695495.0,-2.6233,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기타제조,교육서비스,"동사는 2015년 드론 및 로봇 제조 전문 기업으로 설립되었으며, 2024년 코스닥시장에 상장함. 주력 제품인 교육용 드론 및 로봇의 개발·제조를 기반으로 교육 콘텐츠, 플랫폼, 서비스까지 확장된 융합 사업을 영위하고 있음. 2022년 드론 사업부 신설로 핵심 부품을 내재화하였으며, 2025년 이알 및 이알 베트남 인수를 통한 수직계열화와 보라스카이 인수로 방산 시장에 본격 진입하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=475580,2026-06-09T18:54:15,ok,0,0,1,0,1,0,0,1,0,0,0,1,0,0
에이엘티,2023-07-27,493325,172670,20230714000210,[발행조건확정]증권신고서(지분증권),general,24.48,38.48,31.48,16700.0,20500.0,18600.0,25000.0,0.3441,,142.6009,,PER,27146.0,,900000.0,,24.48,38.48,31.48,코스닥,0.0,0.0,3.0,partial,276827.0,7.9054,0.0,OK,,,,,443.1885,80.2584,142.6009,1838.7993,693.5317,2022.0,11011.0,165.14,18.11,dart_api,peer_group_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2003년 설립되어 비메모리 반도체 후공정 테스트를 전문적으로 수행하고, 종속회사 에이지피는 CIS 패키징 사업을 진행하고 있음. DDI, CIS, PMIC, MCU, M/C 테스트와 CIS Wafer Test 후 Reconstruct를 진행하고 있음. SoC 테스트 품목 확대 및 차세대 전력반도체 재료인 SiC의 Dicing 기술 개발을 하며, 최신 설비와 전문 엔지니어 확보로 매출 성장을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=172670,2026-06-09T18:54:16,ok,0,0,0,0,0,1,0,0,0,0,0,0,0,0
에이유브랜즈,2025-04-03,1803927,481070,20250321000213,[발행조건확정]증권신고서(지분증권),general,8.79,20.19,14.49,14000.0,16000.0,15000.0,16000.0,0.0667,10658.266,106.5827,23.47,PER,17542.0,14260000.0,60000.0,32000000000.0,8.79,20.19,14.49,코스닥,0.0,0.0,5.0,ok,590422.0,8.7903,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 유통,"섬유,의류,신발,호화품","동사는 2022년 ㈜에이유커머스에서 물적분할되어 설립된 패션·라이프스타일 전문 기업임. 2010년 영국 ZENNAR LTD와 파트너십으로 '락피쉬' 브랜드를 도입하고, 2013년 사업권을 완전 인수하여 독자적 운영 체제를 구축함. 2020년 '락피쉬웨더웨어'로 리브랜딩하여 사계절 라이프스타일 브랜드로 전환, 2024년 영국 ZENNAR LIMITED 지분 인수로 글로벌 사업을 재정비하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=481070,2026-06-09T18:54:16,ok,0,0,0,0,0,0,0,0,0,0,0,1,1,0
에이직랜드,2023-11-13,1540453,445090,20231031000244,[발행조건확정]증권신고서(지분증권),general,30.96,38.38,34.67,19100.0,21400.0,20250.0,25000.0,0.2346,6175.0,61.75,,PER,30998.0,,2636330.0,65908250000.0,30.96,38.38,34.67,코스닥,0.0,0.0,4.0,ok,768583.0,19.3496,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2016년 설립된 시스템 반도체 디자인하우스로, 글로벌 1위 파운드리 TSMC의 국내 유일 공식 협력사임. 고객사의 반도체 회로 설계를 TSMC를 통해 제조 가능한 설계로 전환하며, AI 반도체, 모바일, 네트워킹 기기 등 다양한 분야에 대응하고 있음. SoC 아키텍처 설계부터 양산까지 지원하며, Arm의 ADP 자격을 바탕으로 5G, 엣지 메모리 컨트롤러, IoT 등 고성능 SoC 개발을 전문으로 하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=445090,2026-06-09T18:54:16,ok,0,0,0,1,0,1,0,1,0,0,0,0,0,0
에이치브이엠,2024-06-28,1011368,295310,20240618000224,[발행조건확정]증권신고서(지분증권),general,17.0,36.0,26.5,11000.0,14200.0,12600.0,18000.0,0.4286,,,,PER,17139.0,,2400000.0,43200000000.0,17.0,36.0,26.5,코스닥,0.0,0.0,3.0,partial,604048.0,-5.0236,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 금속,비철금속,"동사는 2012년 설립된 첨단 금속 전문 제조기업으로 2024년 코스닥 시장에 상장함. 고청정 진공용해 기술을 핵심 역량으로 연구개발을 통해 Ni계 초내열 합금, Fe계 고강도 합금, Ti계 특수합금 등 고부가가치 소재를 안정적으로 공급해 왔음. 슈퍼알로이 분야에서 글로벌 기술 경쟁력을 확보하여 우주·항공·방위, 반도체, 에너지 등 전략 산업 전반에 다각화된 사업을 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=295310,2026-06-09T18:54:17,ok,0,0,0,0,0,1,1,1,0,0,1,0,0,0
에이치엔에스하이텍,2024-10-25,311216,44990,20241011000542,[발행조건확정]증권신고서(지분증권),general,19.37,31.78,25.575,22000.0,26000.0,24000.0,22000.0,-0.0833,13082.172,130.8217,,PER,32247.0,8061064.0,500000.0,,19.37,31.78,25.575,코스닥,0.0,0.0,4.0,ok,390590.0,31.7766,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,전자장비와기기,"동사는 1995년 설립된 반도체 부품 개발 기업으로, 2015년 코넥스 상장 후 2024년 코스닥 시장에 이전 상장함. 동사는 ACF 제조를 주력으로 하는 소재사업부와 수정진동자 및 발진기를 개발·제조하는 전자사업부를 운영하고 있음. 소재사업부는 Touch Panel용 ACF를 최초 상품화하여 TSP시장 선도, 전자사업부는 통신용 고주파수 제품으로 시장점유율 1위 달성하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=044990,2026-06-09T18:54:17,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
에이텀,2023-12-01,1444380,355690,20231117000115,[발행조건확정]증권신고서(지분증권),general,25.08,42.56,33.82,23000.0,30000.0,26500.0,18000.0,-0.3208,,,,PER,40043.0,,19500.0,,25.08,42.56,33.82,코스닥,0.0,0.0,3.0,partial,345329.0,55.0483,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,전자장비와기기,"동사는 2015년 설립된 평판형 트랜스 전문 기업으로, 2023년 코스닥시장에 기술성장기업으로 상장함. 종속회사로 에이텀 베트남 법인(생산기지), 청한전자(MLCC 등 전자부품 유통), 디에스티(선박 및 산업기계 부품 제조·판매)를 보유하고 있음. 동사는 평판형 트랜스 핵심 기술을 기반으로 소형화, 고효율, 고출력 트랜스를 제조하며, 휴대용 충전기, TV용 트랜스, 전기자동차 부품 등 종합 솔루션을 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=355690,2026-06-09T18:54:17,ok,0,0,1,0,0,1,0,1,1,0,0,0,0,0
에코아이,2023-11-21,1218299,448280,20231109000215,[발행조건확정]증권신고서(지분증권),general,15.6,30.7,23.15,28500.0,34700.0,31600.0,34700.0,0.0981,17474.0,174.74,23.24,PER,41085.0,,2079000.0,72141300000.0,15.6,30.7,23.15,코스닥,0.0,0.0,5.0,ok,565521.0,15.541,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 일반서비스,상업서비스와공급품,"동사는 2005년 설립된 온실가스 감축 전문기업으로, 2023년 코스닥시장에 상장하였으며 종속회사를 보유하고 있음. 온실가스 감축 투자사업을 통해 탄소배출권을 판매하며, 쿡스토브 보급, 메탄가스 누출 방지 등 다양한 감축사업을 추진하고 있음. 배출권거래제 대응 및 탄소자산운용과 환경컨설팅을 수행하고, 유럽에너지거래소 트레이딩 멤버십을 등록하여 거래 서비스를 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=448280,2026-06-09T18:54:18,ok,0,0,0,0,0,0,0,0,0,0,0,0,0,1
엔젯,2022-11-18,1587056,419080,20221108000080,[발행조건확정]증권신고서(지분증권),general,20.2,37.0,28.6,12000.0,15200.0,13600.0,10000.0,-0.2647,,,,PER,19055.0,,63000.0,21000000000.0,20.23,37.02,28.625,코스닥,0.0,0.0,3.0,partial,374875.0,47.5203,0.025,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,디스플레이장비및부품,"동사는 2009년 설립되어 EHD 잉크젯 프린팅 및 코팅 솔루션을 주 사업으로 하고, 2022년 코스닥에 상장함. 글로벌 및 국내 대기업과 협업 통해 마이크로LED 칩본딩, 디스플레이 코팅, 폴더블 코팅 등으로 진출하고 2026년 리사이클링 사업으로 확장함. 동사는 EHD 프린팅·코팅과 리사이클링 사업을 영위하며, iEHD 기술 기반 멀티노즐 프린트헤드로 시장 점유율 확대를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=419080,2026-06-09T18:54:19,ok,0,0,1,0,0,1,0,1,0,0,0,0,0,0
엘케이켐,2025-02-25,1747977,489500,20250212000695,[발행조건확정]증권신고서(지분증권),general,29.73,39.77,34.75,18000.0,21000.0,19500.0,21000.0,0.0769,8197.0,81.97,,PER,29883.0,6424676.0,,21000000000.0,29.73,39.76,34.745,코스닥,0.0,0.0,4.0,ok,393939.0,29.7259,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 화학,반도체와반도체장비,"동사는 2007년 설립된 반도체 박막 증착 공정용 화학소재 전문 기업으로, 2025년 코스닥에 상장하였음. 한국표준산업분류상 '그 외 기타 분류 안된 화학제품 제조업'에 속하며, 프리커서 및 리간드를 개발, 제조 및 판매하고 있음. 주요 제품으로 High-k 소재인 CP, PCP 리간드와 Low-k 소재인 DIS 프리커서를 보유하며, 다양한 광발전소재와 메탈 프리커서를 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=489500,2026-06-09T18:54:19,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
엠디바이스,2025-03-07,1022142,226590,20250221000431,[발행조건확정]증권신고서(지분증권),general,40.11,48.36,44.235,7200.0,8350.0,7775.0,8350.0,0.074,9385.0,93.85,15.95,PER,13942.0,,1260000.0,10521000000.0,40.11,48.36,44.235,코스닥,0.0,0.0,5.0,ok,855116.0,40.109,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2009년 설립된 SSD 전문기업으로, 2025년 유가증권시장에 상장하고 드론 비행제어장치 및 반도체 OS 테스터 전문 자회사를 설립함. 메모리와 시스템 반도체를 결합한 SSD의 설계부터 판매·유통까지 전과정을 직접 수행하며, 기업용, 소비자용 SSD 등 모든 사업을 하고 있음. 클라우드, AI, 자율주행 수요 증가에 따라 데이터센터에 집중하고, 새로운 ICT 인프라와 반도체 사업을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=226590,2026-06-09T18:54:19,ok,0,0,1,1,1,1,0,0,1,0,0,0,0,0
엠아이큐브솔루션,2023-08-04,1497142,373170,20230725000127,[발행조건확정]증권신고서(지분증권),general,24.48,35.81,30.145,8500.0,10000.0,9250.0,12000.0,0.2973,,,,PER,13242.0,,,14520000000.0,24.48,35.81,30.145,코스닥,0.0,0.0,3.0,partial,404009.0,9.3792,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,IT서비스,"동사는 2005년 소프트웨어 개발 및 판매업 영위를 목적으로 설립되었으며, 2023년 코스닥시장에 상장함. Smart Factory 솔루션과 Digital Transformation 플랫폼을 주된 사업으로 영위하고 있음. 전기·전자, 반도체, 디스플레이, 2차전지 등 다양한 업종의 제조 현장을 전산화·자동화하며, 제조 지능화를 위한 컨설팅부터 시스템 구축, 운영서비스까지 토탈 솔루션을 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=373170,2026-06-09T18:54:20,ok,0,0,1,0,1,1,1,1,0,0,0,1,0,0
엠오티,2024-11-18,1563922,413390,20241106000087,[발행조건확정]증권신고서(지분증권),general,6.48,19.84,13.16,12000.0,14000.0,13000.0,10000.0,-0.2308,7023.0,70.23,,PER,14970.0,12174580.0,1750000.0,17500000000.0,6.48,19.84,13.16,코스닥,0.0,0.0,4.0,ok,620383.0,33.1997,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,전기제품,"동사는 2019년에 이차전지와 자동차부품 생산자동화 장비 제조를 위해 설립되었으며, 창업자와 주요 임직원은 삼성SDI 출신의 핵심 기술인력으로 구성되었음. 이차전지 조립공정의 탭 웰딩, 젤리롤 인서트, 캔캡 웰딩 설비를 주력으로 공급하며, 삼성SDI와 SK온 등 국내외 대기업으로부터 기술력을 인정받고 있음. 북미와 유럽에 법인을 운영하며, 46파이 원통형, 전고체, LFP 이차전지 제조장비를 개발해 거래처를 다변화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=413390,2026-06-09T18:54:20,ok,0,0,0,0,1,1,0,1,1,0,0,0,0,0
오브젠,2023-01-30,1472930,417860,20230113000327,[발행조건확정]증권신고서(지분증권),general,22.2,41.6,31.9,18000.0,24000.0,21000.0,18000.0,-0.1429,,-19.4675,,PER,30843.0,,23279.0,13967208000.0,22.19,41.64,31.915,코스닥,0.0,0.0,3.0,partial,329876.0,41.6399,0.015,OK,,,,,,-20.4544,-19.4675,105.3332,1.0598,2022.0,11011.0,9839.02,,dart_api,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2000년 설립된 AI 및 데이터 사이언스 기술 기반의 풀스택 AI 데이터 플랫폼 기업으로, 2023년 코스닥 시장에 상장됨. 2025년 데이터 엔지니어링 전문기업 잘레시아를 인수하고 2026년 합병을 완료하여 AI 데이터 시장 경쟁력을 강화함. 동사는 데이터 수집/통합/분석부터 실행까지 아우르는 엔드투엔드 플랫폼 역량을 보유하며, 고객 데이터 & 초개인화 플랫폼과 전사 데이터 통합 & BI 플랫폼 사업을 영위하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=417860,2026-06-09T18:54:21,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
와이제이링크,2024-10-18,1023211,209640,20241007000466,[발행조건확정]증권신고서(지분증권),general,23.05,32.47,27.76,8600.0,9800.0,9200.0,12000.0,0.3043,7054.0,70.54,32.23,PER,12714.0,14317240.0,3560000.0,42720000000.0,22.92,32.36,27.64,코스닥,0.0,0.0,5.0,ok,931540.0,5.6159,0.12,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,전자장비와기기,"동사는 2009년 설립된 SMT 공정 스마트화 장비 전문 기업으로, 2024년 코스닥시장에 상장함. 베트남과 멕시코에 생산법인을, 인도, 유럽, 중국, 일본에 영업법인을 운영 중이며, 인도법인은 2027년 생산법인 전환을 계획하고 있음. 주요 제품은 PCB이송장비, PCB추적장비, SMT 후공정 장비, Smart Factory Solution 등 4가지로 구성되며, SMT 공정 완전자동화를 위한 제품 라인업을 지속 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=209640,2026-06-09T18:54:22,ok,0,0,0,0,1,1,0,1,0,0,0,0,0,0
와이즈넛,2025-01-24,351427,96250,20250114000177,[기재정정]증권신고서(지분증권),general,29.08,34.53,31.805,24000.0,26000.0,25000.0,17000.0,-0.32,13559.0,135.59,35.61,PER,36659.0,13170452.0,900000.0,,29.08,34.53,31.805,,0.0,0.0,5.0,ok,4046706.0,53.6267,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2000년 설립된 국내 대표 AI 에이전트 전문 기업으로, 2025년 코스닥에 특례상장함. 자체 개발한 자연어처리기술을 기반으로 기업용 검색엔진에서 인공지능 챗봇으로 사업을 확장하며 국내 6,000여 고객사를 확보, 시장 점유율 1위를 유지하고 있음. 산업 특화형 LLM과 RAG 기술이 집약된 AI 에이전트 플랫폼 기업으로 도약하고, 고객 맞춤형 AI 에이전트 플랫폼 중심으로 기술 혁신을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096250,2026-06-09T18:54:22,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
워트,2023-10-26,866451,396470,20231013000580,[발행조건확정]증권신고서(지분증권),general,12.43,21.81,17.12,5000.0,5600.0,5300.0,6500.0,0.2264,,,,PER,6395.0,,,26000000000.0,,,,코스닥,0.0,0.0,3.0,partial,366046.0,-1.6419,,NO_XML_DR,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,반도체와반도체장비,"동사는 2004년 반도체 및 디스플레이 공정의 환경제어 시스템 전문기업으로 설립되어 2023년 코스닥시장에 상장하고 있음. 반도체 전공정 Photo공정과 후공정 HBM공정의 트랙 장비에 장착되는 THC, FFU, TCU 등을 개발해 삼성전자, SK하이닉스, 세메스 등에 납품함. 장비의 높은 안정성과 낮은 고장률을 기반으로 EUV 공정을 확대하며, 해외 영업을 적극 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=396470,2026-06-09T18:54:23,ok,0,0,0,0,1,1,0,0,0,0,0,0,0,0
원일티엔아이,2025-05-09,488244,136150,20250423000260,[발행조건확정]증권신고서(지분증권),general,41.12,49.54,45.33,11500.0,13500.0,12500.0,13500.0,0.08,7871.0,78.71,24.42,PER,22929.0,8381030.0,1200000.0,16200000000.0,41.12,49.84,45.48,코스닥,0.0,0.0,5.0,ok,549270.0,41.1226,0.15,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,에너지장비및서비스,"동사는 1998년 설립된 친환경 에너지 설비 전문기업으로, 2025년 코스닥에 상장하였음. 수소산업에서 수소저장합금과 수소개질기를 개발·제조하며 천연가스 분야에서 고압연소식기화기, 재액화기, 연료주입시스템 등을 국산화하여 공급하고 있음. 장보고-Ⅲ급 잠수함용 수소저장합금 시스템을 납품 중이며, 중대형 수소개질기 및 이산화탄소 포집기술 국산화로 청색수소 생산 설비 공급을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=136150,2026-06-09T18:54:23,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
웨이비스,2024-10-25,1270749,289930,20241016000084,[발행조건확정]증권신고서(지분증권),general,17.97,27.81,22.89,11000.0,12500.0,11750.0,15000.0,0.2766,,,,PER,15238.0,,1490000.0,22350000000.0,18.35,28.15,23.25,코스닥,0.0,0.0,3.0,partial,412137.0,1.5619,0.36,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,우주항공과국방,"동사는 2017년 설립된 GaN RF 반도체 전문기업으로, 2024년 코스닥에 상장함. 국내 최초 GaN RF 반도체 칩 양산 기술로 칩-패키지-모듈의 수직가치사슬을 내재화해 첨단무기체계, 안티드론, 통신 인프라, 위성 등에 제품을 공급하고 있음. 미국과 일본이 주도하는 시장에서 글로벌 수급난 해소 대안으로 주목받으며, 국내 첨단 무기체계 제조사의 핵심 공급사로 국가 산업 자립화에 기여하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=289930,2026-06-09T18:54:23,ok,0,0,0,0,0,1,0,1,0,0,1,0,0,0
위너스,2025-02-24,1137860,479960,20250212000606,[발행조건확정]증권신고서(지분증권),general,17.19,26.93,22.06,7500.0,8500.0,8000.0,8500.0,0.0625,2882.0,28.82,,PER,,6851000.0,1700000.0,14450000000.0,17.19,26.93,22.06,코스닥,0.0,0.0,4.0,ok,393840.0,,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,전기장비,"동사는 2004년 설립된 배선기구 전문 제조업체로, 2025년 코스닥시장에 상장하였음. 스위치, 콘센트, 멀티콘센트, 분전반 등 배선기구를 중심으로 빌트인 콘센트 및 각종 통신기기의 제조·판매를 주요 사업으로 영위하고 있음. 아파트 등 주거용 건물에 적용되는 스마트홈 시스템과 연계 가능한 스마트 배선기구 및 스마트 분전함을 공급하고 있으며, 최근에는 전기차 충전기 시장에 진출하여 사업 영역을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=479960,2026-06-09T18:56:11,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
위츠,2024-11-20,1445440,459100,20241105000117,[발행조건확정]증권신고서(지분증권),general,14.77,29.42,22.095,5300.0,6400.0,5850.0,6400.0,0.094,5107.0,51.07,18.6,PER,7509.0,12652000.0,3000000.0,19200000000.0,14.76,29.41,22.085,코스닥,0.0,0.0,5.0,ok,509602.0,14.7689,0.01,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,핸드셋,"동사는 2019년 삼성전기 무선충전 사업을 인수하여 설립되었으며, 2024년 코스닥시장에 상장함. 삼성전자의 1차 협력사로서 스마트폰과 웨어러블 기기에 탑재되는 무선충전모듈(전력수신Rx) 및 무선충전기(전력송신Tx)를 공급하는 전력전송 솔루션 전문 기업임. 전자사업에서는 모바일용 무선충전 모듈과 게이밍·가전용 디스플레이 모듈을 공급하고, 전장사업에서는 KG모빌리티에 모바일 무선충전기와 전력통신제어모듈을 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=459100,2026-06-09T18:54:24,ok,0,0,1,0,1,0,0,0,1,0,0,0,0,0
유라클,2024-08-16,407294,88340,20240805000135,[발행조건확정]증권신고서(지분증권),general,22.74,33.78,28.26,18000.0,21000.0,19500.0,21000.0,0.0769,4475.0,44.75,26.56,PER,27181.0,4372368.0,751000.0,15771000000.0,22.74,33.78,28.26,코스닥,0.0,0.0,5.0,ok,455422.0,22.7401,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2001년 설립된 AI·모바일 플랫폼 전문기업으로, 2024년 코스닥시장에 상장함. 자회사로는 모바일 기기 유통 사업을 영위하는 에이 네트웍스와 지 네트웍스가 있음. 모바일 개발 플랫폼 '모피어스'를 기반으로 1,000개 이상 기업의 모바일 시스템을 구축하였으며, 모바일 푸시 시스템과 UMS 구축 사업 및 시스템 운영/유지 보수의 사업을 수행하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=088340,2026-06-09T18:54:24,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
유진테크놀로지,2023-11-02,1085026,240600,20231019000208,[발행조건확정]증권신고서(지분증권),general,30.55,38.69,34.62,12800.0,14500.0,13650.0,17000.0,0.2454,,,,PER,20879.0,,1049482.0,17841194000.0,30.55,38.69,34.62,코스닥,0.0,0.0,3.0,partial,460854.0,18.5785,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 금속,전기제품,"동사는 2010년 설립된 정밀 금형 분야 전문 기업으로, 이차전지 노칭금형 제조에서 선도적 위치를 확보하고 있음. 전기차 배터리 제조 과정에서 핵심적으로 사용되는 노칭금형의 설계 제작에 독보적 역량을 지니며, 초정밀 가공을 실현하고 있음. 화성 테크캠퍼스에서 이차전지 자동화 장비 설계 및 제작을 담당하며, IN-LINE 시스템의 TOTAL SOLUTION을 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=240600,2026-06-09T18:54:24,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
이노스페이스,2024-07-02,1700587,462350,20240619000220,[발행조건확정]증권신고서(지분증권),general,25.0,37.0,31.0,36400.0,43300.0,39850.0,43300.0,0.0866,12999.0,129.99,,PER,57754.0,9520072.0,1330000.0,57589000000.0,25.0,37.0,31.0,코스닥,0.0,0.0,4.0,ok,751951.0,25.0268,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 운송장비·부품,우주항공과국방,"동사는 2017년 설립된 항공기용 부품 제조업체로 브라질·유럽·UAE에 현지법인을 두고 있음. 동사는 우주산업 밸류체인 중 Upstream 발사체 제작 및 발사서비스를 수행하며, 위성발사·시험평가·제품 제작 및 판매 사업을 영위하고 있음. 동사는 세계 최고 수준의 하이브리드 로켓 고체연료 기술을 보유하고, 2023년 브라질 발사 성공으로 운용 능력을 실증하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=462350,2026-06-09T18:54:24,ok,0,0,0,0,0,1,0,1,0,0,1,0,0,0
