listing_date,company_name,discount_rate_high_pct,discount_rate_low_pct,discount_rate_mid_pct,rate_col1,rate_col2,source_pdf,source_page,extraction_method
2025-03-20,한텍,51.84,43.46,47.65,51.84,43.46,한패스_IT.pdf,27,pdfplumber_table
2025-03-06,대진첨단소재,41.4,30.11,35.755,41.4,30.11,한패스_IT.pdf,27,pdfplumber_table
2025-02-25,엘케이켐,39.77,29.73,34.75,39.77,29.73,한패스_IT.pdf,27,pdfplumber_table
2025-02-24,위너스,26.93,17.19,22.06,26.93,17.19,한패스_IT.pdf,27,pdfplumber_table
2025-02-20,모티브링크,29.43,16.98,23.205,29.43,16.98,한패스_IT.pdf,27,pdfplumber_table
2025-02-17,동국생명과학,21.75,11.2,16.475,21.75,11.2,한패스_IT.pdf,27,pdfplumber_table
2025-02-13,동방메디컬,47.53,38.78,43.155,47.53,38.78,한패스_IT.pdf,27,pdfplumber_table
2025-02-04,피아이이,39.17,23.97,31.57,39.17,23.97,한패스_IT.pdf,28,pdfplumber_table
2025-02-03,삼양엔씨켐,26.89,17.75,22.32,26.89,17.75,한패스_IT.pdf,28,pdfplumber_table
2025-01-24,아스테라시스,24.95,13.7,19.325,24.95,13.7,한패스_IT.pdf,28,pdfplumber_table
2025-01-23,미트박스,41.5,29.18,35.34,41.5,29.18,한패스_IT.pdf,28,pdfplumber_table
2024-12-20,듀켐바이오,39.8,30.99,35.395,39.8,30.99,한패스_IT.pdf,28,pdfplumber_table
2024-12-16,벡트,31.53,23.71,27.62,31.53,23.71,한패스_IT.pdf,28,pdfplumber_table
2024-11-20,위츠,29.42,14.77,22.095,29.42,14.77,한패스_IT.pdf,28,pdfplumber_table
2024-11-19,사이냅소프트,38.26,27.98,33.12,38.26,27.98,한패스_IT.pdf,28,pdfplumber_table
2024-11-18,엠오티,19.84,6.48,13.16,19.84,6.48,한패스_IT.pdf,28,pdfplumber_table
2024-11-13,닷밀,33.08,20.91,26.995,33.08,20.91,한패스_IT.pdf,28,pdfplumber_table
2024-11-01,에이럭스,26.24,13.41,19.825,26.24,13.41,한패스_IT.pdf,28,pdfplumber_table
2024-11-01,탑런토탈솔루션,46.73,37.85,42.29,46.73,37.85,한패스_IT.pdf,28,pdfplumber_table
2024-10-31,성우,25.89,14.03,19.96,25.89,14.03,한패스_IT.pdf,28,pdfplumber_table
2024-10-25,에이치엔에스하이텍,31.78,19.37,25.575,31.78,19.37,한패스_IT.pdf,28,pdfplumber_table
2024-10-22,한켐,30.08,18.89,24.485,30.08,18.89,한패스_IT.pdf,28,pdfplumber_table
2024-10-18,인스피언,33.1,16.37,24.735,33.1,16.37,한패스_IT.pdf,28,pdfplumber_table
2024-10-18,와이제이링크,32.47,23.05,27.76,32.47,23.05,한패스_IT.pdf,28,pdfplumber_table
2024-09-30,제닉스,36.95,23.44,30.195,36.95,23.44,한패스_IT.pdf,28,pdfplumber_table
2024-08-30,아이스크림미디어,27.89,9.41,18.65,27.89,9.41,한패스_IT.pdf,28,pdfplumber_table
2024-08-22,M83,43.84,33.63,38.735,43.84,33.63,한패스_IT.pdf,28,pdfplumber_table
2024-08-21,티디에스팜,21.75,11.86,16.805,21.75,11.86,한패스_IT.pdf,28,pdfplumber_table
2024-08-16,유라클,33.78,22.74,28.26,33.78,22.74,한패스_IT.pdf,28,pdfplumber_table
2024-06-27,하이젠알앤엠,33.83,19.13,26.48,33.83,19.13,한패스_IT.pdf,28,pdfplumber_table
2024-06-14,그리드위즈,51.65,43.11,47.38,51.65,43.11,한패스_IT.pdf,28,pdfplumber_table
2024-05-23,노브랜드,32.34,14.45,23.395,32.34,14.45,한패스_IT.pdf,28,pdfplumber_table
2024-05-07,코칩,28.57,9.09,18.83,28.57,9.09,한패스_IT.pdf,28,pdfplumber_table
2024-03-13,오상헬스케어,47.9,39.89,43.895,47.9,39.89,한패스_IT.pdf,28,pdfplumber_table
2024-02-06,스튜디오삼익,29.36,19.61,24.485,29.36,19.61,한패스_IT.pdf,28,pdfplumber_table
2024-02-01,이닉스,34.71,21.93,28.32,34.71,21.93,한패스_IT.pdf,28,pdfplumber_table
2024-01-29,포스뱅크,28.26,17.23,22.745,28.26,17.23,한패스_IT.pdf,28,pdfplumber_table
2024-01-26,현대힘스,39.84,24.2,32.02,39.84,24.2,한패스_IT.pdf,28,pdfplumber_table
2024-01-25,HB인베스트먼트,37.11,26.62,31.865,37.11,26.62,한패스_IT.pdf,28,pdfplumber_table
2024-01-24,우진엔텍,25.3,14.87,20.085,25.3,14.87,한패스_IT.pdf,28,pdfplumber_table
2023-12-12,LS머트리얼즈,31.5,14.37,22.935,31.5,14.37,한패스_IT.pdf,28,pdfplumber_table
2023-12-06,케이엔에스,32.23,21.53,26.88,32.23,21.53,한패스_IT.pdf,28,pdfplumber_table
2023-11-28,에이에스텍,34.44,21.96,28.2,34.44,21.96,한패스_IT.pdf,28,pdfplumber_table
2023-11-24,한선엔지니어링,32.99,22.68,27.835,32.99,22.68,한패스_IT.pdf,28,pdfplumber_table
2023-11-21,에코아이,30.63,15.54,23.085,30.63,15.54,한패스_IT.pdf,28,pdfplumber_table
2023-11-20,스톰테크,38.15,26.55,32.35,38.15,26.55,한패스_IT.pdf,28,pdfplumber_table
2023-11-15,캡스톤파트너스,24.33,14.87,19.6,24.33,14.87,한패스_IT.pdf,29,pdfplumber_table
2023-11-13,에스와이스틸텍,35.97,19.96,27.965,35.97,19.96,한패스_IT.pdf,29,pdfplumber_table
2023-11-13,에이직랜드,38.38,30.96,34.67,38.38,30.96,한패스_IT.pdf,29,pdfplumber_table
2023-11-09,비아이매트릭스,30.12,15.53,22.825,30.12,15.53,한패스_IT.pdf,29,pdfplumber_table
2023-11-09,메가터치,29.85,19.82,24.835,29.85,19.82,한패스_IT.pdf,29,pdfplumber_table
2023-11-02,유투바이오,26.5,13.14,19.82,26.5,13.14,한패스_IT.pdf,29,pdfplumber_table
2023-11-02,유진테크놀로지,38.69,30.55,34.62,38.69,30.55,한패스_IT.pdf,29,pdfplumber_table
2023-10-26,워트,21.81,12.43,17.12,21.81,12.43,한패스_IT.pdf,29,pdfplumber_table
2023-10-20,에스엘에스바이오,19.35,7.54,13.445,19.35,7.54,한패스_IT.pdf,29,pdfplumber_table
2023-10-19,신성에스티,37.78,29.3,33.54,37.78,29.3,한패스_IT.pdf,29,pdfplumber_table
2023-10-18,퓨릿,41.26,28.58,34.92,41.26,28.58,한패스_IT.pdf,29,pdfplumber_table
2023-10-06,레뷰코퍼레이션,32.42,22.43,27.425,32.42,22.43,한패스_IT.pdf,29,pdfplumber_table
2023-10-04,한싹,35.28,20.01,27.645,35.28,20.01,한패스_IT.pdf,29,pdfplumber_table
2023-09-27,밀리의서재,46.23,38.16,42.195,46.23,38.16,한패스_IT.pdf,29,pdfplumber_table
2023-09-25,인스웨이브시스템즈,49.14,38.96,44.05,49.14,38.96,한패스_IT.pdf,29,pdfplumber_table
2023-08-17,빅토리콘텐츠,28.38,21.56,24.97,28.38,21.56,한패스_IT.pdf,29,pdfplumber_table
2023-08-10,코츠테크놀로지,33.65,23.69,28.67,33.65,23.69,한패스_IT.pdf,29,pdfplumber_table
2023-08-04,엠아이큐브솔루션,35.81,24.48,30.145,35.81,24.48,한패스_IT.pdf,29,pdfplumber_table
2023-07-27,에이엘티,38.48,24.48,31.48,38.48,24.48,한패스_IT.pdf,29,pdfplumber_table
2023-07-24,뷰티스킨,18.36,6.69,12.525,18.36,6.69,한패스_IT.pdf,29,pdfplumber_table
2023-07-14,필에너지,30.5,20.73,25.615,30.5,20.73,한패스_IT.pdf,29,pdfplumber_table
2023-06-29,시큐센,28.29,13.95,21.12,28.29,13.95,한패스_IT.pdf,29,pdfplumber_table
2023-06-08,마녀공장,46.28,37.32,41.8,46.28,37.32,한패스_IT.pdf,29,pdfplumber_table
2023-06-02,나라셀라,34.6,21.52,28.06,34.6,21.52,한패스_IT.pdf,29,pdfplumber_table
2023-06-01,진영,41.21,31.41,36.31,41.21,31.41,한패스_IT.pdf,29,pdfplumber_table
2023-05-24,기가비스,47.14,39.0,43.07,47.14,39.0,한패스_IT.pdf,29,pdfplumber_table
2023-05-17,트루엔,36.22,23.47,29.845,36.22,23.47,한패스_IT.pdf,29,pdfplumber_table
2023-04-27,토마토시스템,35.52,21.35,28.435,35.52,21.35,한패스_IT.pdf,29,pdfplumber_table
2023-03-29,LB인베스트먼트,30.78,19.77,25.275,30.78,19.77,한패스_IT.pdf,29,pdfplumber_table
2023-03-13,금양그린파워,44.23,33.41,38.82,44.23,33.41,한패스_IT.pdf,29,pdfplumber_table
2023-03-03,나노팀,31.19,22.21,26.7,31.19,22.21,한패스_IT.pdf,29,pdfplumber_table
2023-03-02,바이오인프라,36.26,25.64,30.95,36.26,25.64,한패스_IT.pdf,29,pdfplumber_table
2023-02-20,이노진,22.17,6.6,14.385,22.17,6.6,한패스_IT.pdf,29,pdfplumber_table
2023-02-09,꿈비,22.82,13.18,18.0,22.82,13.18,한패스_IT.pdf,29,pdfplumber_table
2023-02-07,스튜디오미르,37.81,20.74,29.275,37.81,20.74,한패스_IT.pdf,29,pdfplumber_table
2023-02-03,삼기이브이,25.55,10.98,18.265,25.55,10.98,한패스_IT.pdf,29,pdfplumber_table
2023-01-27,미래반도체,21.14,10.73,15.935,21.14,10.73,한패스_IT.pdf,29,pdfplumber_table
2023-01-19,한주라이트메탈,40.94,32.2,36.57,40.94,32.2,한패스_IT.pdf,29,pdfplumber_table
